id,name,kana,area,category,lat,lng,zoom,url,image,description,受入員数,所要時間,開催場所,電話番号,住所,営業時間,定休日,料金,アクセス,駐車場,ウェブサイト,オンライン予約,体験内容,最少催行人員,注意事項,駐車場：台数,駐車場：大型バスの駐車,駐車場：備考,受付期間,備考,メールアドレス,関連資料,決済方法,開催期間
detail_2108,あかぐり海釣公園,あかぐりうみづりこうえん,"若狭路,おおい町",漁業体験・魚釣り,,,,https://www.fuku-e.com/experience/detail_2108.html,https://www.fuku-e.com/common/images/ogImg.png,海上に突き出た直径55ｍの円形釣桟橋で気軽に海釣り気分が味わえます。,150人,,,0770-77-4003（あかぐり海釣公園）,福井県おおい町大島21-110,"3月､12月 7:00~17:00
4月~11月 6:00~18:00",冬季休業12/25～2月末日,"入場料：中学生以上1,000円、小学生500円、小学生未満無料 ※車一台につき清掃協力金1,000円別途
体験料：入場料に同じ",JR若狭本郷駅から大島行き福鉄バス「塩浜海水浴場」下車徒歩2分/舞鶴若狭自動車道小浜西ICから20分、大飯高浜ICから30分,あり,,,海釣り体験,,予約方法 : 少人数であれば予約なしでOK。団体の場合は予め電話でご連絡下さい。,70,,,受付時間 : 3月、12月　7:00～17:00 4月～11月　6:00～18:00,釣った魚をバーベキュー広場で食べることもできます。(施設使用料金別途必要),,,,
detail_2109,海辺のいちご畑　ジョリーファーム,うみべのいちごばたけ　じょりーふぁーむ,"若狭路,高浜町",農業体験・フルーツ狩り,,,,https://www.fuku-e.com/experience/detail_2109.html,https://www.fuku-e.com/lsc/upfile/spot/0000/2109/2109_1_l.jpg,広大なハウスで数種のいちごを栽培しており、食べ比べができるいちご狩りスポット。お天気を気にしないで楽しめます。数種のいちごを栽培しており、販売もしています。,"1-50名
3月ー6月は最大100名",,,0770-50-9024（自然に大の字あそぼーや）,福井県高浜町和田55-101,1月中旬~6月中旬頃,月曜、金曜(ただし、祝日は除く),"大人(中学生以上)2,100円、シニア(70歳以上)1,600円、小学生1,500円、幼児1,000円、乳児(2歳以下)無料※ＧＷ終了後値段変更有",舞鶴若狭自動車道「大飯高浜IC」から約13分/JR若狭和田駅から車で約2分(徒歩:約13分),あり,"http://www.pamco-net.com/asobo-ya/,https://www.fuku-e.com/fukutabi/detail_19.html",,,,予約方法 : 電話またはネット予約,,,,受付時間 : 来園予定の1か月前より受付可,,,,,
detail_2110,パピィーフルーツパーク,ぱぴぃーふるーつぱーく,"若狭路,高浜町",農業体験・フルーツ狩り,,,,https://www.fuku-e.com/experience/detail_2110.html,https://www.fuku-e.com/lsc/upfile/spot/0000/2110/2110_1_l.png,寒暖の差がある青葉山の麓で栽培しており、甘いいちごが作られ、直売所やスーパーに並びます。いちご狩りも人気です。,最大30名,,,"0770-50-7729（合同会社内浦H＆Sクリエイト
0770-50-7729）",福井県高浜町鎌倉26-17,3月中旬~6月中旬頃,,"大人(中学生以上)1,500円、小学生1,000円、幼児(保育所、幼稚園児)500円、乳児(2歳以下)無料",舞鶴東ICより車で20分,あり,http://pappyfruitspark.com/,,,,予約方法 : 電話またはネット予約,,,,,,,,,
detail_2111,TOURISTORE,つーりすとあ,"丹南,鯖江市",ものづくり体験,,,,https://www.fuku-e.com/experience/detail_2111.html,https://www.fuku-e.com/common/images/ogImg.png,越前漆器は福井県鯖江市が誇る伝統工芸です。このプランでは工房見学や実演によって職人の技を間近で感じ、レクチャーを受けながら実際に漆塗りを体験することができます。体験に必要な道具や手袋はご用意しておりますので、手ぶらでご参加いただけます。旅…,"時間帯一組　1～4名まで
付き添いの方は何名でも可",,,"0778-25-0388（TOURISTORE
TELL　:　0778-25-0388
MAIL　:　info@touristore.jp）",福井県鯖江市河和田町19-8,12:00〜18:00(土日は11:00〜18:00),月～木,"入場料：無料
体験料：お椀(1個):5,500円(税込) ※料金に含まれるもの 体験料・材料費
※完成商品の郵送をご希望の場合、当日別途送料がかかります。
※商品のお渡しには約一か月かかります。",北陸自動車道鯖江ICより車で約10分,あり,https://touristore.jp/,,お椀漆塗り体験＊1500年の歴史の伝統工芸体験！,,予約方法 : https://www.jalan.net/kankou/spt_guide000000203997/,,,,受付時間 : 火・水以外の12:00〜18:00 (土日は11:00〜18:00),"・対象年齢　10歳以上 
・服装　　　　汚れてもかまわない服装でお越しください。 
・その他　　 漆を使用するため、肌がかぶれる可能性があります。あらかじめご了承ください。",,,,
detail_2112,若狭三方縄文博物館,わかさみかたじょうもんはくぶつかん,"若狭路,若狭町",歴史・文化体験,35.5589593,135.8965191,14,https://www.fuku-e.com/experience/detail_2112.html,https://www.fuku-e.com/lsc/upfile/spot/0000/2112/2112_1_l.jpg,縄文博物館では各種体験講座を行っております。実施日の1週間前までにご予約くださいますようお願いします。個人での参加も可能です。ただし他の行事が重なるなどの理由で実施できない場合もありますので、必ず事前にお問い合わせ、ご予約をお願いします。,1～54名(年縞博物館も入館の場合は、130名),,,0770-45-2270（若狭三方縄文博物館 0770-45-2270）,福井県若狭町鳥浜122-12-1,9:00~17:00(入館は16:30まで),毎週火曜日(祝日等の場合はその翌日) / 年末年始/燻蒸による臨時休館,"入場料：大人500円、高校生以下200円、小学生未満無料　隣接する年縞博物館との共通観覧券あり/団体割引あり(20名以上)
体験料：勾玉づくり250円、土笛づくり150円、土器づくり400円、火おこし150円、丸木舟乗船200円",JR三方駅から徒歩約25分/舞鶴若狭自動車道三方五湖スマートICから約5分,あり,http://www.town.fukui-wakasa.lg.jp/jomon/,,勾玉づくり(70分)、土笛づくり(30分)、土器づくり(120分)、火おこし(45分)、丸木舟乗船(60分)　※(　)所要時間　※丸木舟乗船体験は7月下旬～9月上旬まで　,,予約方法 : 電話またはメール,70,4,,受付時間 : 9時から17時,"体験講座はすべて事前予約が必要です。少なくとも1週間前までにお電話でご相談ください。
また博物館にご入館いただいた方を対象にしています。
諸事情により上記内容が変更になる場合があります。事前にお問い合わせください。",,,,
detail_2113,漁師体験(田烏:民宿浜乃家),りょうしたいけん,"若狭路,小浜市",漁業体験・魚釣り,35.536822,135.835556,20,https://www.fuku-e.com/experience/detail_2113.html,https://www.fuku-e.com/lsc/upfile/spot/0000/2113/2113_1_l.png,漁師さんが民宿を経営されている「漁師民宿」に泊まったお客様には特別に、船に乗って漁に出かける、漁師体験ができるコースが設けられています。,,,,0770-54-3206（民宿浜乃家:0770-54-3206）,福井県小浜市田烏,6月~10月,11月～5月,"・中学生以上:10,000円(1泊2食＋体験付き)
・小学生:8,000円(1泊2食＋体験付き)","JR小浜駅から車で約25分
JR大鳥羽駅から車で約10分",あり,,,定置網漁体験コース(乗船有)                                      ,,予約方法 : 民宿へお問合せ下さい,8,,,,,,,,
detail_2114,箸匠せいわ,はししょうせいわ,"若狭路,小浜市",ものづくり体験,35.47169,135.780893,15,https://www.fuku-e.com/experience/detail_2114.html,https://www.fuku-e.com/lsc/upfile/spot/0000/2114/2114_1_l.jpg,世界で一膳、自分だけのお箸が作れます。店内には伝統的な若狭塗箸をはじめ、夫婦円満箸や宝くじ当選箸など楽しいお箸が約400種類並べられています。,,,,0770-56-0884（0770-56-0884）,福井県小浜市竜前6-2,9:00~17:00,年中無休,一膳200円(税込),"JR小浜駅から車で約13分　　　　　　　
小浜ICから約6分",あり,https://www.e-hashiseiwa.com/,,研磨体験,,予約方法 : 団体の場合はHP、予約フォームにて申込,30,10,,受付時間 : 個人のお客様は16:30までの来店で体験可。旅行サイトじゃらんより予約も可,"個人のお客様は当日来店し体験することが可能。　　　　　　
お箸のお話は団体様向け。",,,,
detail_2115,漁師体験(阿納:民宿かわはら),りょうしたいけん,"若狭路,小浜市",漁業体験・魚釣り,35.534373,135.785405,19,https://www.fuku-e.com/experience/detail_2115.html,https://www.fuku-e.com/lsc/upfile/spot/0000/2115/2115_1_l.png,漁師さんが民宿を経営されている「漁師民宿」に泊まったお客様には特別に、船に乗って漁に出かける、漁師体験ができるコースが設けられています。,,,,0770-54-3046（民宿かわはら:0770-54-3046）,福井県小浜市阿納11-8,5月~10月,11月～4月,"・中学生以上:10,000円(1泊2食＋体験付き)
・小学生:8,000円(1泊2食＋体験付き)",JR小浜駅から車で約15分,あり,,,魚釣り＆魚さばき体験コース,,予約方法 : 各民宿へお問合せ下さい,10,,,,,,,,
detail_2116,漁師体験(犬熊:民宿浜岸),りょうしたいけん,"若狭路,小浜市",漁業体験・魚釣り,35.530147,135.789677,19,https://www.fuku-e.com/experience/detail_2116.html,https://www.fuku-e.com/lsc/upfile/spot/0000/2116/2116_1_l.png,漁師さんが民宿を経営されている「漁師民宿」に泊まったお客様には特別に、船に乗って漁に出かける、漁師体験ができるコースが設けられています。,,,,0770-54-3359（民宿浜岸:0770-54-3359）,福井県小浜市犬熊16-4,5月~9月,10月～4月,"・中学生以上:10,000円(1泊2食＋体験付き)
・小学生:8,000円(1泊2食＋体験付き)",JR小浜駅から車で約15分,あり,,,刺し網漁体験コース(乗船有),,予約方法 : 各民宿へお問合せ下さい,,,犬熊海水浴場無料駐車場,,"小型犬同伴で宿泊可能:1匹1,000円/2匹目から500円(大型犬は要相談)",,,,
detail_2117,越前陶芸村　BBQ　GARDEN,えちぜんとうげいむらばーべきゅーがーでん,"丹南,越前町",バリアフリー,35.935108,136.058512,14,https://www.fuku-e.com/experience/detail_2117.html,https://www.fuku-e.com/lsc/upfile/spot/0000/2117/2117_1_l.jpg,陶芸村で手軽にバーベキューを楽しもう！バーベキューセットも食材も用意してあるから、手ぶらでOK！もちろん面倒な後片付けもスタッフにおまかせ♪陶芸村ならではの越前焼陶板で焼いたお肉は、パリッと香ばしくジューシーに焼きあがります。,,,,0778-32-2174（福井県陶芸館　0778-32-2174）,福井県越前町小曽原120-61,"受付時間 11:00~13:00
利用時間 11:00~16:00",月曜日(祝日を除く)、祝日の翌日、年末年始,"設備貸出　1セット　3,500円
特選(若狭牛セット)　1人前　4,000円
松(黒毛和牛セット)　1人前　3,000円
竹(国産牛セット)　　1人前　2,000円　など","【公共交通機関の場合】JR武生駅からかれい崎行き福鉄バスで30分、「陶芸村口」下車後、徒歩10分
【車の場合】北陸自動車道武生または鯖江ICから車で30分",あり,https://www.tougeikan.jp/,,越前陶芸村　BBQ　GARDEN,,予約方法 : お電話でお申し込みください,250,,越前陶芸村総合駐車場､越前古窯博物館駐車場 合計,受付時間 : 9:00～17:00,,,,,
detail_2118,越前陶芸村グランドゴルフ,えちぜんとうげいむらぐらんどごるふ,"丹南,越前町",自然・スポーツ体験,35.935021,136.058308,0,https://www.fuku-e.com/experience/detail_2118.html,https://www.fuku-e.com/lsc/upfile/spot/0000/2118/2118_1_l.jpg,越前陶芸村に、お子様からお年寄りまで楽しんでいただけるグランドゴルフコースができました！起伏のあるアート広場のモニュメントを巡るオリジナルコースです。たっぷり遊べる8ホール！自然いっぱいの陶芸村で思いっきりプレーしてみませんか♪,,,,0778-32-2174（福井県陶芸館　0778-32-2174）,福井県越前町小曽原120-61,9:00~17:00(最終受付15:00),月曜日(祝日を除く)、祝日の翌日、年末年始,1人500円(スティック・ボール貸出付),"【公共交通機関の場合】JR武生駅からかれい崎行き福鉄バスで30分、「陶芸村口」下車後、徒歩10分
【車の場合】北陸自動車道武生または鯖江ICから車で30分",あり,https://www.tougeikan.jp/,,越前陶芸村グランドゴルフ,,予約方法 : お電話でお申し込みください,250,,越前陶芸村総合駐車場､越前古窯博物館駐車場 合計,受付時間 : 9:00～17:00,,,,,
